6J4,SC,SALUDA COUNTY,33.92680111,0.5921341723,-81.79455306,-1.427583751
6J6,SC,EDGEFIELD COUNTY,33.73680278,0.588818077,-81.81955417,-1.428020102
6J7,SC,BRANHAMS,34.28209778,0.5983352668,-79.92867444,-1.395018037
6J8,FL,RUDY'S,29.72246222,0.5187546421,-82.65928306,-1.442676131
6K4,OK,FAIRVIEW MUNI,36.29014667,0.6333823189,-98.47582833,-1.718726823
6L4,WV,LOGAN COUNTY,37.85567778,0.6607059816,-81.91589722,-1.429701605
6N9,NC,EAGLES NEST,34.98210806,0.6105527465,-77.69833333,-1.356091255
6NK,NY,SYRACUSE SUBURBAN,43.26504722,0.7551172551,-76.178125,-1.329558624
6P3,WI,WAUNAKEE,43.17872222,0.7536106001,-89.45127778,-1.561218759
6V3,VA,TAZEWELL COUNTY,37.06374667,0.6468841812,-81.79826944,-1.427648614
6W0,WV,WADE F MALEY FIELD,39.40703056,0.6877821857,-80.27675222,-1.401093138
6W4,NC,CASWELL,36.39965278,0.6352935604,-79.39279306,-1.385665146
6W6,PA,HANOVER,39.79259944,0.6945116299,-77.02470361,-1.344334203
6Y0,MI,MOORESTOWN AIRPARK,44.46251194,0.7760169497,-84.99587444,-1.483457329
6Y1,MI,BOIS BLANC,45.766325,0.7987727722,-84.50379722,-1.474868965
6Y6,MI,ST HELEN,44.36668528,0.7743444594,-84.40001278,-1.473057585
6Y8,MI,WELKE,45.72116242,0.7979845367,-85.5203445,-1.492611055
6Y9,MI,PRICKETT-GROOMS FLD,46.51660861,0.8118676868,-88.70013833,-1.548108907
70A,AL,FREDDIE JONES FIELD,32.26708333,0.5631666428,-87.71852778,-1.530976577
70D,WV,TITUS FIELD,39.49869639,0.6893820557,-79.85256222,-1.393689629
70J,GA,CAIRO-GRADY COUNTY,30.88797667,0.5390966994,-84.15473528,-1.468776687
70N,PA,SPRING HILL,41.34735694,0.7216472576,-75.41589722,-1.316255244
71A,AL,PINE HILL MUNI,31.96858333,0.5579568369,-87.59561111,-1.528831278
71J,AL,BLACKWELL FIELD,31.431812,0.5485884131,-85.62053392,-1.49435969
71N,PA,SUNBURY,40.89175194,0.7136954531,-76.77885333,-1.340043307
73C,WI,LANCASTER MUNI,42.78054722,0.7466611379,-90.68096028,-1.58268076
73J,SC,BEAUFORT COUNTY,32.41216111,0.5656987268,-80.63418542,-1.407331522
74N,PA,BENDIGO,40.55849722,0.7078790631,-76.55955556,-1.336215841
75D,WV,P W JOHNSON MEMORIAL,39.68396528,0.6926156067,-80.86231972,-1.411313215
75G,MI,ROSSETTIE,42.19503722,0.7364420642,-84.03079222,-1.466613473
75J,GA,TURNER COUNTY,31.68572222,0.5530199809,-83.63219444,-1.459656632
76G,MI,MARINE CITY,42.72086583,0.7456195015,-82.59574694,-1.441567217
76N,PA,SKYHAVEN,41.52924333,0.7248217729,-75.94686583,-1.325522391
77G,MI,MARLETTE,43.31183,0.7559337683,-83.09091444,-1.450209517
77MI,MI,DAVID'S,42.06532472,0.7341781548,-85.24164861,-1.487746896
78A,NC,SWAN CREEK,36.20235639,0.63185009,-80.86812722,-1.411414575
78I,IN,PAM'S PLACE,39.50075,0.689417898,-86.69019444,-1.513028781
79C,WI,BRENNAND,44.15998417,0.7707368457,-88.55955472,-1.545655261
79D,WV,PHILIPPI/BARBOUR COUNTY RGNL,39.16620778,0.6835790368,-80.06258056,-1.397355139
79F,OK,TERAMIRANDA,36.60841,0.63893706,-94.87245639,-1.655836141
79J,AL,SOUTH ALABAMA RGNL AT BILL BENTON FIELD,31.30875,0.5464405768,-86.39377778,-1.507855336
7A0,AL,GREENSBORO MUNI,32.68147222,0.5703990907,-87.66208333,-1.529991436
7A2,AL,DEMOPOLIS MUNI,32.46381944,0.5666003345,-87.95406389,-1.535087456
7A3,AL,LANETT MUNI,32.81204611,0.5726780342,-85.22958111,-1.487536279
7A4,IL,FOSTER FIELD,42.46644444,0.7411790122,-90.16938889,-1.573752158
7A5,AL,ROANOKE MUNI,33.12928722,0.5782149341,-85.366615,-1.48992797
7A6,AL,STEVENSON,34.88627639,0.608880169,-85.80328889,-1.497549365
7A8,NC,AVERY COUNTY/MORRISON FIELD/,35.94457028,0.6273508752,-81.99566944,-1.431093892
7A9,GA,PETERSON FIELD,32.08866167,0.5600525984,-84.37251,-1.472577571
7B2,MA,NORTHAMPTON,42.32816806,0.7387656348,-72.61151667,-1.267309588
7B3,NH,HAMPTON AIRFIELD,42.96258944,0.7498383729,-70.82866417,-1.236192952
7B4,OH,MILLER FARM LANDING STRIP,39.88450806,0.6961157372,-82.58905111,-1.441450353
7B6,CT,SKYLARK AIRPARK,41.92841667,0.7317886593,-72.57638889,-1.266696492
7B9,CT,ELLINGTON,41.92541667,0.7317362995,-72.45719444,-1.264616158
7D3,MI,BALDWIN MUNI,43.8754875,0.765771444,-85.84212361,-1.498227158
7D5,OH,PRIEBE,41.11394167,0.717573394,-83.68437778,-1.460567402
7D8,OH,GATES,41.35116583,0.7217137353,-81.09954139,-1.415453513
7D9,OH,GERMACK,41.77783222,0.7291604659,-80.90397972,-1.412040319
7E3,OH,MILLS,41.23838889,0.719745407,-81.25383333,-1.418146414
7G0,NY,LEDGEDALE AIRPARK,43.181125,0.7536525365,-77.91576389,-1.359886133
7G1,WV,HERRON,40.53339917,0.7074410195,-80.54006917,-1.405688884
7G4,PA,BLUE KNOB VALLEY,40.39590639,0.7050413187,-78.45390333,-1.369278435
7G8,OH,GEAUGA COUNTY,41.44959489,0.7234316458,-81.06293428,-1.414814599
7I2,IN,REESE,40.15421083,0.700822937,-85.31663611,-1.489055674
7I4,IN,ORLEANS,38.65838694,0.6747158944,-86.44304417,-1.508715197
7K4,KY,OHIO COUNTY,37.45832417,0.6537708552,-86.84995194,-1.515817075
7L8,IN,POST-AIR,39.75004278,0.6937688762,-86.01387111,-1.501224716
7N1,NY,CORNING-PAINTED POST,42.17974444,0.736175155,-77.12058889,-1.346007716
7N4,MI,HONEY ACRES,42.07781972,0.7343962336,-83.98605417,-1.465832647
7N7,NJ,SPITFIRE AERODROME,39.73556333,0.6935161623,-75.39772111,-1.315938011
7N8,PA,BUTTER VALLEY GOLF PORT,40.39815333,0.7050805353,-75.56435028,-1.318846238
7P5,WI,PISO,45.06526083,0.7865368986,-88.4264925,-1.543332888
7SP,PA,SEVEN SPRINGS,40.01004694,0.6983068034,-79.32189417,-1.384427727
7V3,WI,BIG FOOT AIRFIELD,42.52566667,0.7422126346,-88.65297222,-1.547285704
7W4,VA,LAKE ANNA,37.96569528,0.6626261485,-77.74582472,-1.356920136
7W5,OH,HENRY COUNTY,41.37427778,0.7221171147,-84.06791667,-1.467261416
7W6,NC,HYDE COUNTY,35.5623925,0.6206806171,-75.95518417,-1.325667574
7Y2,MI,THOMPSONVILLE,44.51666806,0.7769621518,-85.97508417,-1.500547757
80C,NC,LONE HICKORY,36.05138889,0.629215211,-80.68944444,-1.408295974
80D,MI,CLARE COUNTY,44.05279667,0.7688660716,-84.81252417,-1.480257264
80F,OK,ANTLERS MUNI,34.19260083,0.596773251,-95.64985889,-1.66940437
80G,OH,TRI-CITY,40.24784917,0.7024572336,-81.73595889,-1.42656109
81B,ME,OXFORD COUNTY RGNL,44.15744444,0.7706925193,-70.48127778,-1.230129918
82A,GA,MARION COUNTY,32.28280556,0.5634410473,-84.50369444,-1.474867171
82C,WI,MAUSTON-NEW LISBON UNION,43.83872167,0.7651297594,-90.13768389,-1.573198801
82D,OH,WEIKER,41.22922083,0.7195853943,-83.02908194,-1.449130337
82J,FL,FERGUSON,30.39825,0.5305493596,-87.34888889,-1.524525164
83D,MI,MACKINAC COUNTY,45.89166667,0.8009603962,-84.73805556,-1.478957542
83J,FL,COASTAL,30.53188889,0.5328817974,-87.38530556,-1.525160754
84C,WI,VALHALLA,42.76251778,0.7463464648,-88.04258444,-1.536632431
85N,NY,HOLLANDS INTL FIELD,43.26672278,0.755146499,-78.76781361,-1.374757201
86D,OH,FAR VIEW,41.29588861,0.7207489661,-81.15815472,-1.416476508
86F,OK,CARNEGIE MUNI,35.12362222,0.6130226338,-98.5752,-1.720461186
87I,MS,YAZOO COUNTY,32.883215,0.5739201652,-90.4636475,-1.578887938
87Y,WI,BLACKHAWK AIRFIELD,43.10491444,0.7523224118,-89.18553833,-1.556580733
88C,WI,PALMYRA MUNI,42.88355556,0.7484589718,-88.59743056,-1.546316319
88D,OH,HINDE,41.40366056,0.7226299407,-82.60128694,-1.441663908
88G,MI,GRADOLPH FLD,41.91976833,0.7316377175,-83.73493861,-1.461449855
88J,SC,ALLENDALE COUNTY,32.99512944,0.57587344,-81.27024583,-1.418432867
89D,OH,KELLEYS ISLAND LAND FLD,41.60282583,0.7261060293,-82.684625,-1.443118431
89N,NY,MAXSON AIRFIELD,44.31671722,0.7734723526,-75.89967333,-1.324698727
89Y,MI,MAIDENS,42.7333675,0.7458376967,-84.32358194,-1.471723616
8A0,AL,ALBERTVILLE RGNL-THOMAS J BRUMLIK FLD,34.22911111,0.5974104753,-86.25575,-1.505446298
8A1,AL,GUNTERSVILLE MUNI - JOE STARNES FIELD,34.39943611,0.6003832063,-86.27018056,-1.505698159
8A3,TN,LIVINGSTON MUNI,36.41212,0.6355111544,-85.31157306,-1.488967307
8A6,NC,WILGROVE AIR PARK,35.213755,0.614595747,-80.67006833,-1.407957797
8A7,NC,TWIN LAKES,35.914915,0.6268332932,-80.45680639,-1.404235675
8B0,ME,STEVEN A. BEAN MUNI,44.991895,0.7852564237,-70.66462472,-1.233329925
8B1,NH,HAWTHORNE-FEATHER AIRPARK,43.06674694,0.7516562635,-71.89952389,-1.254882974
8B2,NH,TWIN MOUNTAIN,44.26406408,0.7725533823,-71.54674869,-1.248725887
8B5,MA,TANNER-HILLER,42.35638889,0.739258181,-72.13008333,-1.258906994
8D1,WI,NEW HOLSTEIN MUNI,43.94424111,0.7669714204,-88.1134775,-1.537869748
8D4,MI,PAUL C. MILLER-SPARTA,43.12722222,0.7527117559,-85.67838889,-1.495369449
8G1,OH,WILLARD,41.03875044,0.7162610601,-82.72456481,-1.443815512
8G2,PA,CORRY-LAWRENCE,41.90755611,0.7314245741,-79.64105083,-1.38999806
8G3,NY,GIERMEK EXECUTIVE,42.06867611,0.7342366476,-78.40446306,-1.368415539
8G6,OH,HARRISON COUNTY,40.23835556,0.7022915389,-81.01285556,-1.41394056
8G8,OH,KOONS,40.88339222,0.7135495485,-80.88314028,-1.411676602
8I1,IN,ROBINSON,38.69450639,0.6753462974,-85.19828694,-1.486990093
8I3,IN,GLENNDALE,40.43337083,0.7056951964,-86.20332722,-1.504531348
8J2,FL,AMES FIELD,29.58755556,0.5164000774,-82.87125,-1.446375651
8M1,MS,BOONEVILLE/BALDWYN,34.59187369,0.6037418745,-88.64849464,-1.547207555
8M7,KY,TRADEWATER,37.18893472,0.6490691241,-87.67500639,-1.530216986
8M8,MI,GARLAND,44.80652778,0.7820211565,-84.27619444,-1.470896548
8M9,KY,PROVIDENCE-WEBSTER CO,37.42476667,0.6531851666,-87.73612222,-1.531283658
8N1,PA,GRIMES,40.48481417,0.7065930516,-76.26356194,-1.331049779
8N2,IL,SKYDIVE CHICAGO,41.39977778,0.7225621735,-88.79391667,-1.549745647
8N4,PA,FLYING DOLLAR,41.21675694,0.7193678585,-75.24962528,-1.313353252
8N7,PA,MC GINNESS,40.0250975,0.698569485,-76.48718694,-1.33495277
8N8,PA,DANVILLE,40.95147528,0.7147378216,-76.64273472,-1.33766759
8W2,VA,NEW MARKET,38.65567333,0.674668533,-78.70807444,-1.373714556
90F,OK,BROKEN BOW,34.01399861,0.5936560553,-94.75854889,-1.653848081
91C,WI,SAUK-PRAIRIE,43.29786111,0.7556899653,-89.75580556,-1.56653377
91F,OK,ARROWHEAD,35.15635,0.6135938411,-95.62125278,-1.668905099
92C,WI,CARTER,44.64122,0.7791359925,-88.21521972,-1.539645484
92D,OH,HARLAN AIRFIELD,41.20283111,0.7191248069,-82.11514972,-1.433179216
92F,OK,CHATTANOOGA SKY HARBOR,34.3687,0.5998467601,-98.68206389,-1.722326312
92G,NY,MIDLAKES,42.81256583,0.7472199678,-77.20386639,-1.347461182
93B,ME,STONINGTON MUNI,44.17322222,0.7709678933,-68.68025,-1.198696065
93C,WI,RICHLAND,43.2833575,0.7554368296,-90.29828194,-1.576001765
93F,OK,MIGNON LAIRD MUNI,35.60443611,0.6214144163,-99.70276944,-1.740140978
94C,WI,GILBERT FIELD,43.44998528,0.7583450319,-89.25011583,-1.557707822
95F,OK,CLEVELAND MUNI,36.28376667,0.6332709669,-96.46335,-1.683602463
96C,WI,FOX RIVER,42.75001639,0.7461282745,-88.25092389,-1.540268639
96G,MI,COWLEY FIELD,43.37641111,0.7570609209,-82.81456667,-1.44538634
97F,OK,CRAZY HORSE MUNI,34.54647528,0.602949523,-97.10835278,-1.694859881
97G,MI,GLOWACKI,43.00003194,0.7504918675,-84.59582028,-1.476475069
98G,MI,SEBEWAING,43.72918389,0.7632179652,-83.46246167,-1.456694237
99F,OK,EL RENO,35.51671861,0.6198834576,-97.97949417,-1.710064161
99N,SC,BAMBERG COUNTY,33.30452778,0.5812734577,-81.10841667,-1.415608416
9A0,GA,LUMPKIN COUNTY-WIMPYS,34.58313889,0.6035894235,-84.01997222,-1.466424628
9A1,GA,COVINGTON MUNI,33.63231389,0.5869944025,-83.84743611,-1.463413306
9A4,AL,LAWRENCE COUNTY,34.65938889,0.6049202365,-87.34883333,-1.524524194
9A5,GA,BARWICK LAFAYETTE,34.68856306,0.6054294216,-85.29044722,-1.488598592
9A6,SC,CHESTER CATAWBA RGNL,34.78933333,0.6071881941,-81.19577778,-1.417133154
9A9,NC,SHIFLET FIELD,35.72067972,0.6234432493,-82.00983083,-1.431341055
9B1,MA,MARLBORO,42.34316667,0.7390274098,-71.509,-1.248067049
9B8,CT,SALMON RIVER AIRFIELD,41.58954333,0.725874206,-72.44230778,-1.264356336
9C8,MI,EVART MUNI,43.8958525,0.7661268802,-85.27920861,-1.488402442
9D4,PA,DECK,40.35212778,0.7042772381,-76.32964444,-1.332203136
9D9,MI,HASTINGS,42.66361778,0.7446203348,-85.34625944,-1.489572699
9G0,NY,BUFFALO AIRFIELD,42.86200306,0.7480828098,-78.71658528,-1.373863098
9G1,PA,ROCK,40.60354628,0.7086653171,-79.82611894,-1.393228107
9G2,MI,PRICES,42.80761361,0.7471335353,-83.76990667,-1.462060163
9G3,NY,AKRON,43.02113889,0.7508602531,-78.48253333,-1.369778122
9G5,NY,ROYALTON,43.18200222,0.7536678469,-78.55780528,-1.371091865
9G6,NY,PINE HILL,43.17353083,0.7535199933,-78.2746325,-1.366149569
9G8,PA,EBENSBURG,40.46121083,0.7061810959,-78.77524389,-1.374886883
9I0,IL,HAVANA RGNL,40.22198611,0.7020058383,-90.02286617,-1.571194855
9I3,KY,WEST LIBERTY,37.91453139,0.6617331705,-83.25212111,-1.453023103
9M4,MS,ACKERMAN CHOCTAW COUNTY,33.3034575,0.5812547778,-89.22840028,-1.557328814
9N1,PA,VANSANT,40.48426972,0.7065835493,-75.09961611,-1.310735099
9N3,PA,SEAMANS FIELD,41.58935472,0.7258709141,-75.75608056,-1.322192561
9N7,PA,FARMERS PRIDE,40.44286833,0.705860959,-76.44162722,-1.334157604
9VG,VA,CAMPBELL FIELD,37.45846833,0.6537733714,-75.87881972,-1.324334763
9W3,WV,SIMPSON,39.0934325,0.6823088691,-80.02591222,-1.396715156
9W8,PA,BAUBLITZ COMMERCIAL,39.85232361,0.6955540129,-76.48635333,-1.334938221
9W9,SC,CLIO CROP CARE,34.56141667,0.6032102993,-79.53808333,-1.388200939
9Y7,WI,BARRON MUNI,45.40745806,0.7925093647,-91.83433972,-1.602811021
A08,AL,VAIDEN FIELD,32.51052778,0.5674155484,-87.38472222,-1.525150573
A51,FL,COSTIN,29.75854361,0.5193843809,-85.28908472,-1.488574812
AAA,IL,LOGAN COUNTY,40.15869444,0.7009011907,-89.33502778,-1.559189815
AAF,FL,APALACHICOLA MUNI,29.72761111,0.5188445071,-85.02741667,-1.484007845
AAS,KY,TAYLOR COUNTY,37.35827778,0.652024717,-85.30941667,-1.488929671
ABE,PA,LEHIGH VALLEY INTL,40.65236267,0.7095173236,-75.44040119,-1.316682919
ABY,GA,SOUTHWEST GEORGIA RGNL,31.535515,0.5503983713,-84.19447333,-1.469470246
ACB,MI,ANTRIM COUNTY,44.98857611,0.7851984982,-85.198355,-1.48699128
ACJ,GA,SOUTHER FIELD,32.11079917,0.5604389705,-84.18884806,-1.469372067
ACK,MA,NANTUCKET MEMORIAL,41.25305194,0.7200013255,-70.06018139,-1.222780403
ACY,NJ,ATLANTIC CITY INTL,39.45758333,0.6886644978,-74.57716667,-1.30161664
ACZ,NC,HENDERSON FIELD,34.71789028,0.605941278,-78.00362444,-1.361419588
ADG,MI,LENAWEE COUNTY,41.86767389,0.7307284982,-84.07730583,-1.467425288
ADH,OK,ADA MUNI,34.80434056,0.6074501195,-96.6712775,-1.687231481
ADM,OK,ARDMORE MUNI,34.30301,0.5987002538,-97.01963417,-1.69331145
AFJ,PA,WASHINGTON COUNTY,40.13648833,0.7005136211,-80.29020083,-1.401327861
AFN,NH,JAFFREY AIRPORT-SILVER RANCH,42.80513417,0.7470902608,-72.00302194,-1.256689355
AFP,NC,ANSON COUNTY,35.02063775,0.6112252163,-80.07711808,-1.397608866
AGC,PA,ALLEGHENY COUNTY,40.35440139,0.7043169201,-79.93016889,-1.39504412
AGS,GA,AUGUSTA RGNL AT BUSH FIELD,33.36994444,0.5824151935,-81.9645,-1.430549883
AHH,WI,AMERY MUNI,45.28114833,0.7903048449,-92.37539222,-1.612254166
AHN,GA,ATHENS/BEN EPPS,33.94859528,0.5925145522,-83.32634694,-1.454318588
AID,IN,ANDERSON MUNI-DARLINGTON FIELD,40.10861111,0.700027072,-85.613,-1.494228198
AIG,WI,LANGLADE COUNTY,45.15420167,0.7880892084,-89.11071583,-1.555274834
AIK,SC,AIKEN MUNI,33.64937583,0.5872921895,-81.68503625,-1.425672322
AIV,AL,GEORGE DOWNER,33.10646528,0.5778166162,-88.19779167,-1.539341307
AJG,IL,MOUNT CARMEL MUNI,38.60654722,0.6738111209,-87.72669417,-1.531119108
AJR,GA,HABERSHAM COUNTY,34.4998925,0.6021365004,-83.55669194,-1.458338865
AKH,NC,GASTONIA MUNI,35.20263889,0.6144017343,-81.14988889,-1.416332242
AKQ,VA,WAKEFIELD MUNI,36.98720639,0.6455483018,-77.0011275,-1.343922722
AKR,OH,AKRON FULTON INTL,41.0375,0.7162392357,-81.46691667,-1.421865419
ALB,NY,ALBANY INTL,42.74911111,0.7461124744,-73.80197222,-1.288086949
ALN,IL,ST LOUIS RGNL,38.89029083,0.6787633794,-90.04604306,-1.571599368
ALX,AL,THOMAS C RUSSELL FLD,32.91474444,0.5744704576,-85.96295556,-1.500336073
AMG,GA,BACON COUNTY,31.53605556,0.5504078057,-82.50655556,-1.440010534
AMN,MI,GRATIOT COMMUNITY,43.3221425,0.7561137553,-84.68794917,-1.478083021
AMT,OH,ALEXANDER SALAMON,38.85147489,0.6780859136,-83.56626122,-1.45850588
ANB,AL,ANNISTON METROPOLITAN,33.58816667,0.5862238884,-85.85811111,-1.498506193
AND,SC,ANDERSON RGNL,34.49458333,0.602043838,-82.70938889,-1.443550642
ANJ,MI,SAULT STE MARIE MUNI/SANDERSON FIELD,46.47922222,0.8112151715,-84.36838889,-1.472505644
ANP,MD,LEE,38.94287778,0.6796811944,-76.56839917,-1.336370191
ANQ,IN,TRI-STATE STEUBEN COUNTY,41.63969833,0.7267495756,-85.08349333,-1.484986567
AOH,OH,LIMA ALLEN COUNTY,40.70694444,0.7104699549,-84.02666667,-1.466541468
AOO,PA,ALTOONA-BLAIR COUNTY,40.29637222,0.7033041204,-78.32002306,-1.366941784
APF,FL,NAPLES MUNI,26.15262028,0.4564491687,-81.775295,-1.427247634
APN,MI,ALPENA COUNTY RGNL,45.0780675,0.786760417,-83.56028583,-1.45840159
APT,TN,MARION COUNTY-BROWN FIELD,35.06067778,0.6119240464,-85.58531667,-1.493745033
AQR,OK,ATOKA MUNI,34.39833889,0.6003640562,-96.14805972,-1.678099612
AQW,MA,HARRIMAN-AND-WEST,42.69621667,0.7451892925,-73.17021111,-1.277060642
ARB,MI,ANN ARBOR MUNI,42.22298361,0.7369298205,-83.74560722,-1.461636057
ARR,IL,AURORA MUNI,41.77194444,0.7290577048,-88.47566667,-1.544191139
ART,NY,WATERTOWN INTL,43.99192222,0.7678036125,-76.02173861,-1.326829167
ARV,WI,LAKELAND/NOBLE F. LEE MEMORIAL FIELD,45.92791667,0.8015930778,-89.73094444,-1.566099861
ASH,NH,BOIRE FIELD,42.78175,0.7466821303,-71.51477778,-1.24816789
ASJ,NC,TRI-COUNTY,36.29752583,0.6335111096,-77.17085556,-1.346885034
ASN,AL,TALLADEGA MUNI,33.56991667,0.585905366,-86.05086111,-1.501870314
ASW,IN,WARSAW MUNI,41.2747,0.7203791552,-85.84005556,-1.498191064
ASX,WI,JOHN F KENNEDY MEMORIAL,46.54852778,0.8124247812,-90.91897222,-1.58683485
ATL,GA,HARTSFIELD - JACKSON ATLANTA INTL,33.63672,0.5870713037,-84.42806611,-1.473547208
ATW,WI,OUTAGAMIE COUNTY RGNL,44.25809803,0.7724492551,-88.51906819,-1.544948638
AUG,ME,AUGUSTA STATE,44.32064972,0.7735409877,-69.79731806,-1.218192574
AUO,AL,AUBURN-OPELIKA ROBERT G. PITTS,32.61511111,0.5692408713,-85.434,-1.49110406
AUW,WI,WAUSAU DOWNTOWN,44.92615639,0.7841090689,-89.626635,-1.564279319
AVC,VA,MECKLENBURG-BRUNSWICK RGNL,36.68827778,0.6403310151,-78.05447222,-1.362307049
AVK,OK,ALVA RGNL,36.77317,0.6418126634,-98.66994611,-1.722114817
AVL,NC,ASHEVILLE RGNL,35.43619444,0.6184780463,-82.54180556,-1.440625762
AVO,FL,AVON PARK EXECUTIVE,27.59116667,0.4815565306,-81.52783333,-1.422928615
AVP,PA,WILKES-BARRE/SCRANTON INTL,41.33847222,0.72149219,-75.72338889,-1.321621984
AXQ,PA,CLARION COUNTY,41.22494444,0.7195107572,-79.44216667,-1.386526877
AXS,OK,ALTUS/QUARTZ MOUNTAIN RGNL,34.69878194,0.6056077748,-99.3381,-1.733776298
AXV,OH,NEIL ARMSTRONG,40.49355556,0.7067456176,-84.29808333,-1.471278581
AYS,GA,WAYCROSS-WARE COUNTY,31.24907778,0.5453991004,-82.39549167,-1.438072104
AZE,GA,HAZLEHURST,31.88465639,0.5564920359,-82.64738778,-1.442468519
AZO,MI,KALAMAZOO/BATTLE CREEK INTL,42.234875,0.7371373643,-85.5520575,-1.493164551
B01,NY,GRANVILLE,43.42291389,0.7578725472,-73.26808333,-1.278768834
B04,NY,GARNSEYS,43.07507556,0.7518016252,-73.58289361,-1.284263307
B06,VT,BASIN HARBOR,44.19588639,0.7713634575,-73.34956972,-1.280191039
B10,ME,BOWMAN FIELD,44.41,0.7751004437,-70.14608333,-1.224279674
B16,NY,WHITFORDS,43.08027611,0.751892392,-76.53837556,-1.33584618
B19,ME,BIDDEFORD MUNI,43.46411111,0.7585915741,-70.47238889,-1.229974778
B21,ME,SUGARLOAF RGNL,45.08533333,0.7868872297,-70.21633333,-1.225505767
B25,IN,HARROLD,41.47616139,0.7238953185,-84.90607306,-1.48189
BAF,MA,BARNES MUNI,42.15773111,0.73579095,-72.71562028,-1.269126538
BAK,IN,COLUMBUS MUNI,39.26191667,0.6852494715,-85.89633333,-1.499173296
BAX,MI,HURON COUNTY MEMORIAL,43.78022222,0.7641087518,-82.98541667,-1.448368234
BBP,SC,MARLBORO COUNTY JETPORT - H.E. AVENT FIELD,34.62170861,0.6042625919,-79.73435944,-1.391626602
BCB,VA,VIRGINIA TECH/MONTGOMERY EXECUTIVE,37.20763889,0.6493955733,-80.40783333,-1.403380934
BCK,WI,BLACK RIVER FALLS AREA,44.25073861,0.772320809,-90.85528028,-1.585723217
BCT,FL,BOCA RATON,26.3785,0.4603915121,-80.10769444,-1.398142524
BDJ,WI,BOULDER JUNCTION,46.13744944,0.8052501133,-89.64598417,-1.564617025
BDL,CT,BRADLEY INTL,41.93888889,0.731971434,-72.68322222,-1.268561085
BDR,CT,IGOR I SIKORSKY MEMORIAL,41.16347222,0.7184378649,-73.12616667,-1.276291921
BED,MA,LAURENCE G HANSCOM FLD,42.46995306,0.7412402489,-71.28903,-1.244227849
BEH,MI,SOUTHWEST MICHIGAN RGNL,42.12858333,0.7352822255,-86.4285,-1.508461353
BFA,MI,BOYNE MOUNTAIN,45.1658425,0.7882923792,-84.92405556,-1.482203854
BFD,PA,BRADFORD RGNL,41.80306778,0.7296009093,-78.64012083,-1.372528542
BFK,OK,BUFFALO MUNI,36.86330139,0.6433857523,-99.61873056,-1.738674223
BFM,AL,MOBILE DOWNTOWN,30.62677778,0.5345379204,-88.06808333,-1.53707747
BFR,IN,VIRGIL I GRISSOM MUNI,38.84003306,0.677886216,-86.44536361,-1.508755679
BGE,GA,DECATUR COUNTY INDUSTRIAL AIR PARK,30.97152778,0.5405549408,-84.63744444,-1.477201548
BGF,TN,WINCHESTER MUNI,35.17752778,0.6139634629,-86.06616667,-1.502137446
BGM,NY,GREATER BINGHAMTON/EDWIN A LINK FIELD,42.20868833,0.736680321,-75.97984,-1.326097899
BGR,ME,BANGOR INTL,44.80744444,0.7820371553,-68.82813889,-1.201277212
BHB,ME,HANCOCK COUNTY-BAR HARBOR,44.44976889,0.7757945415,-68.36156528,-1.193133969
BHC,GA,BAXLEY MUNI,31.71383333,0.5535106122,-82.39377778,-1.438042191
BHM,AL,BIRMINGHAM INTL,33.56388889,0.5858001614,-86.75230556,-1.514112824
BID,RI,BLOCK ISLAND STATE,41.16811111,0.7185188288,-71.57783333,-1.249268416
BIJ,GA,EARLY COUNTY,31.39750861,0.5479897062,-84.89479778,-1.481693209
BIV,MI,TULIP CITY,42.74286111,0.7460033914,-86.10736111,-1.502856424
BJJ,OH,WAYNE COUNTY,40.87483333,0.7134001678,-81.88825,-1.42921907
BKL,OH,BURKE LAKEFRONT,41.5175,0.7246168131,-81.68333333,-1.425642601
BKT,VA,ALLEN C PERKINSON BLACKSTONE AAF,37.07394556,0.6470621853,-77.95249278,-1.360527173
BKV,FL,HERNANDO COUNTY,28.47358333,0.4969576013,-82.45541667,-1.439117992
BKW,WV,RALEIGH COUNTY MEMORIAL,37.7873265,0.6595130271,-81.12416428,-1.415883263
BLF,WV,MERCER COUNTY,37.29579514,0.6509341896,-81.20769111,-1.417341081
BLM,NJ,MONMOUTH EXECUTIVE,40.18691806,0.7013937855,-74.12488694,-1.293722872
BLV,IL,SCOTT AFB/MIDAMERICA,38.54517861,0.672740037,-89.83518444,-1.567919192
BMG,IN,MONROE COUNTY,39.14602778,0.6832268295,-86.61669444,-1.511745965
BMI,IL,CENTRAL IL REGL ARPT AT BLOOMINGTON-NORMAL,40.47711111,0.706458608,-88.91591667,-1.551874948
BML,NH,BERLIN MUNI,44.57537278,0.7779867421,-71.17593167,-1.242253912
BNA,TN,NASHVILLE INTL,36.12447222,0.6304907554,-86.67819444,-1.512819342
BNL,SC,BARNWELL RGNL,33.25777778,0.5804575166,-81.38833333,-1.420493881
BOS,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,42.36297222,0.7393730818,-71.00641667,-1.239295318
BOW,FL,BARTOW MUNI,27.94336111,0.4877034811,-81.78341667,-1.427389384
BQK,GA,BRUNSWICK GOLDEN ISLES,31.25880833,0.5455689306,-81.46649722,-1.421858098
BQR,NY,BUFFALO-LANCASTER,42.92228111,0.74913486,-78.61224889,-1.372042085
